external_gene_name,gene,HU_No_Ex_vs_NL_No_Ex_log2FoldChange,HU_No_Ex_vs_NL_No_Ex_pvalue,HU_No_Ex_vs_NL_No_Ex_padj,HU_Ex_vs_NL_Ex_log2FoldChange,HU_Ex_vs_NL_Ex_pvalue,HU_Ex_vs_NL_Ex_padj,HU_No_Ex_vs_HU_Ex_log2FoldChange,HU_No_Ex_vs_HU_Ex_pvalue,HU_No_Ex_vs_HU_Ex_padj,NL_No_Ex_vs_NL_Ex_log2FoldChange,NL_No_Ex_vs_NL_Ex_pvalue,NL_No_Ex_vs_NL_Ex_padj,
Cd72,ENSMUSG00000028459,-1.647055748,0.103695651,0.386167552,1.04392895,0.297191058,0.982391778,-2.261177812,0.025405648,0.467826822,0.429806886,0.667951944,1,0
Hoxb8,ENSMUSG00000056648,0.219490397,0.739946573,0.916737959,-0.222095903,0.736363249,1,0.032466635,0.960889957,0.998007965,-0.409119665,0.534628769,1,0
Col28a1,ENSMUSG00000068794,-0.649249598,0.331080547,0.67095361,-0.732198183,0.266241118,0.976047576,-0.742253195,0.267424547,0.825772922,-0.82520178,0.209300694,1,0
N4bp2os,ENSMUSG00000106978,0.772509954,0.455986596,0.768708436,0.499587664,0.629656534,1,0.062212688,0.952076259,0.998007965,-0.210709601,0.839007874,1,0
Fv1,ENSMUSG00000070583,0.032546291,0.965462623,0.994924185,-0.776402824,0.301462997,0.982391778,0.30078164,0.690184498,0.971681816,-0.508167475,0.497153905,1,0
Fetub,ENSMUSG00000022871,0.023237586,0.983900993,0.999390908,1.954479729,0.089553948,0.962016865,-1.304716177,0.256370295,0.818749774,0.626525965,0.586958822,1,0
1110020A21Rik,ENSMUSG00000097047,-0.119113495,0.857452438,0.961631521,-0.778232722,0.238367741,0.974532838,-0.017779277,0.978689665,1,-0.676898504,0.303291414,1,0
Tnn,ENSMUSG00000026725,-0.549466946,NA,NA,3.092336896,NA,NA,-2.743160789,NA,NA,0.898643053,NA,NA,0
Fam184a,ENSMUSG00000019856,0.490280689,0.6296255,0.871001149,-0.428563799,0.6732515,1,0.354581447,0.727459834,0.973650488,-0.564263041,0.578454707,1,0
Dnmt3b,ENSMUSG00000027478,-1.236322387,0.260753381,0.602090278,-0.524742489,0.630688772,1,-1.17521693,0.285566442,0.837508791,-0.463637032,0.67066826,1,0
Ccdc39,ENSMUSG00000027676,1.12035325,0.168769423,0.493940476,0.59667629,0.46619832,1,0.778752167,0.33881232,0.87326788,0.255075207,0.755403383,1,0
Kifc1,ENSMUSG00000079553,-0.486466158,0.680403208,0.894693351,1.558832432,0.184779633,0.964658317,-1.885191136,0.109721975,0.683808999,0.160107454,0.89186816,1,0
Bend7,ENSMUSG00000048186,-0.246006869,0.822831694,0.950833679,-0.490240972,0.65490086,1,-0.176827934,0.872288308,0.992190672,-0.421062038,0.700723131,1,0
A230056P14Rik,ENSMUSG00000087178,-0.664050199,0.545319676,0.826389963,-0.663166419,0.544307421,1,-0.538236132,0.624468827,0.964886085,-0.537352352,0.62274091,1,0
Gm16185,ENSMUSG00000084911,-0.047016912,0.966245299,0.995128458,-0.495913047,0.655185941,1,0.103032844,0.92621335,0.996285359,-0.345863291,0.755137264,1,0
Gm5436,ENSMUSG00000042962,0.177121825,0.816539447,0.947223791,2.152812957,0.005023194,0.620272597,-0.984474589,0.195695655,0.772518009,0.991216543,0.197952169,1,0
Gm53058,ENSMUSG00000109857,-0.895408316,0.223372553,0.562967902,0.650949502,0.371155629,0.995621502,-1.366064099,0.063075102,0.612923721,0.180293719,0.804477493,1,0
Gm26671,ENSMUSG00000097339,-0.646099759,0.413785033,0.738498832,-1.507510719,0.057349915,0.962016865,0.543806338,0.496078024,0.934365234,-0.317604622,0.685684199,1,0
Rhoh,ENSMUSG00000029204,0.778748231,0.19802954,0.533353216,0.40576074,0.504223738,1,0.384809004,0.524585103,0.943628528,0.011821513,0.984482071,1,0
Tmem151a,ENSMUSG00000061451,0.353164538,0.745663906,0.919997603,-0.474156206,0.663395908,1,0.458292892,0.674255605,0.969635486,-0.369027852,0.734445674,1,0
Nicol1,ENSMUSG00000070858,-1.773352121,0.135595124,0.44462504,1.804089912,0.127418167,0.962016865,-2.148381095,0.070595073,0.629709387,1.429060939,0.227262965,1,0
4932422M17Rik,ENSMUSG00000105881,0.096164235,0.909582542,0.978618476,-1.083913751,0.200665516,0.967822701,0.487236054,0.566663547,0.955944075,-0.692841932,0.411385725,1,0
Gipc3,ENSMUSG00000034872,-0.033694277,0.974215354,0.996400642,-1.315583424,0.207877189,0.967822701,0.765025068,0.465007717,0.925300479,-0.516864079,0.619185819,1,0
Cenpn,ENSMUSG00000031756,0.290028409,0.703234851,0.90244114,1.279379081,0.094262567,0.962016865,-0.284012726,0.708824487,0.973068887,0.705337947,0.356737484,1,0
Adamts4,ENSMUSG00000006403,-1.512707705,0.196661159,0.532145452,2.791010952,0.016883601,0.816141458,-2.731121452,0.019597334,0.423590074,1.572597204,0.178776624,1,0
Pnma8b,ENSMUSG00000070802,0.169478929,0.874242993,0.967072034,1.489014817,0.165428858,0.962016865,-0.462375068,0.665681621,0.968819509,0.85716082,0.424906272,1,0
Tmem202,ENSMUSG00000049526,-2.057160879,0.091457216,0.364434668,-0.461766092,0.701223777,1,-2.053869576,0.09220865,0.667748834,-0.458474788,0.703045084,1,0
Gm9001,ENSMUSG00000080824,1.179181355,0.026308727,0.192707651,-0.609478802,0.254903957,0.974532838,1.189677876,0.02583866,0.46967254,-0.59898228,0.260467532,1,0
Gm10638,ENSMUSG00000074178,-0.002453662,0.997613777,1,1.119904406,0.17250357,0.962016865,-0.596326345,0.466901717,0.925582934,0.526031724,0.522056097,1,0
Tbc1d10c,ENSMUSG00000040247,1.47830822,0.096397038,0.372466396,1.124390809,0.206899903,0.967822701,0.346883353,0.69548465,0.972057351,-0.007034058,0.99372087,1,0
Fbxl22,ENSMUSG00000050503,1.380922985,0.104178311,0.386695398,1.740371285,0.042002048,0.915735391,0.284493165,0.736988951,0.974995981,0.643941465,0.453239188,1,0
Mdk,ENSMUSG00000027239,0.19635369,0.786895295,0.937208185,1.991700775,0.006030792,0.663008413,-1.293975093,0.073168606,0.634036928,0.501371992,0.491846203,1,0
Hells,ENSMUSG00000025001,-0.149048407,0.88059949,0.969075606,1.303358826,0.187320065,0.964658317,-1.282989422,0.194989932,0.771986159,0.16941781,0.86422573,1,0
Zfpm2,ENSMUSG00000022306,1.297442964,0.254628548,0.595850074,-2.262236644,0.048001961,0.946733117,1.95400342,0.088002648,0.664000765,-1.605676189,0.158125159,1,0
Ifitm1,ENSMUSG00000025491,0.866955014,0.128232575,0.431176923,-0.221651705,0.698992798,1,0.779697807,0.172671687,0.752418302,-0.308908912,0.588775206,1,0
Prrt1,ENSMUSG00000015476,-0.511869596,0.621679041,0.866802625,0.76360259,0.460977101,1,-0.811291541,0.434200015,0.914648767,0.464180645,0.653997009,1,0
Odad1,ENSMUSG00000040189,-0.305890271,0.637386905,0.87592844,-0.805587569,0.210888017,0.969155485,-0.224691286,0.730135305,0.973671509,-0.724388584,0.258762918,1,0
Pigz,ENSMUSG00000045625,0.127798401,0.880725471,0.969078899,-0.866019758,0.307428,0.983523738,0.041814563,0.960901221,0.998007965,-0.952003596,0.261165532,1,0
Gm2614,ENSMUSG00000113113,0.225996214,0.725028837,0.911222807,-0.487160415,0.446162622,1,0.03949176,0.951061943,0.998007965,-0.673664869,0.291381104,1,0
Ccnb1,ENSMUSG00000041431,-1.50496106,0.207340806,0.54616016,1.595296419,0.178900636,0.964041931,-2.160446568,0.07013362,0.627526467,0.939810911,0.428688434,1,0
Gm10254,ENSMUSG00000069011,1.167198432,0.19746189,0.53270447,-0.327295022,0.718204282,1,0.910644928,0.314873984,0.858577109,-0.583848526,0.51955443,1,0
Gm9923,ENSMUSG00000053830,0.755154193,0.365408016,0.700454318,1.086438771,0.192726714,0.964658317,-0.300197883,0.718140818,0.973276298,0.031086694,0.970362251,1,0
Slfn4,ENSMUSG00000000204,1.155273033,0.409680072,0.736087028,1.596968806,0.256837646,0.974532838,0.735931893,0.599404262,0.960820737,1.177627666,0.403124357,1,0
Gapdhs,ENSMUSG00000061099,-0.460116189,0.65393686,0.882148181,-0.33824254,0.740521481,1,-0.699063984,0.495953259,0.934365234,-0.577190335,0.57186238,1,0
Slc6a2,ENSMUSG00000055368,-1.005940724,0.336729882,0.675645099,0.391946554,0.706080041,1,-1.485455003,0.155885908,0.736145865,-0.087567725,0.932875217,1,0
Zwilch,ENSMUSG00000032400,0.176227371,0.88277785,0.969914369,0.696177083,0.560012586,1,-0.418240947,0.726245035,0.973650488,0.101708765,0.932179252,1,0
Ift70a1,ENSMUSG00000075271,0.1535149,0.816078959,0.947216407,-0.65492522,0.321882704,0.988173535,0.438788561,0.508563677,0.938947041,-0.369651559,0.573915656,1,0
Gm45495,ENSMUSG00000106981,-0.902019711,0.152055842,0.47204179,0.418533867,0.49648934,1,-1.599982604,0.010869224,0.334743683,-0.279429026,0.650661443,1,0
Gm28370,ENSMUSG00000099478,-0.501000616,0.479301526,0.785612706,0.586012662,0.404342699,1,-1.013882622,0.15188574,0.732985038,0.073130656,0.917192734,1,0
Gm20544,ENSMUSG00000092569,0.521702174,0.474711317,0.782904749,1.42955428,0.052025005,0.960874998,-0.066865151,0.926907065,0.996285359,0.840986955,0.253642097,1,0
Sphk1,ENSMUSG00000061878,-0.081973776,0.912165589,0.980187261,1.222294027,0.100083262,0.962016865,-0.740088938,0.318549791,0.861225224,0.564178866,0.448533799,1,0
Wnt5b,ENSMUSG00000030170,0.255257188,0.785071503,0.937208185,1.520015191,0.104997883,0.962016865,-0.614768516,0.510630866,0.939421235,0.649989487,0.488858997,1,0
Aurkb,ENSMUSG00000020897,-1.329008313,0.217336763,0.556993403,2.037301031,0.056070258,0.962016865,-2.710468841,0.011680542,0.345612019,0.655840503,0.539473101,1,0
Ckap2l,ENSMUSG00000048327,-1.296420743,0.251931256,0.593518707,1.543050172,0.169023385,0.962016865,-2.363136876,0.036495977,0.528959098,0.476334039,0.671605658,1,0
Gm715,ENSMUSG00000082226,-0.199043658,0.847266902,0.958379492,-0.97338445,0.344780541,0.988173535,-0.100733673,0.922478927,0.995872579,-0.875074466,0.394885188,1,0
Ttc36,ENSMUSG00000039438,0.647106718,0.479067232,0.785606262,0.532804353,0.56093472,1,0.268301299,0.769139917,0.980337312,0.153998935,0.86655059,1,0
1700087I21Rik,ENSMUSG00000115099,-0.483299363,0.417167965,0.740866743,0.429779337,0.464803605,1,-0.996440276,0.093926478,0.669726707,-0.083361576,0.887408299,1,0
9230114K14Rik,ENSMUSG00000097145,-0.20887993,0.786790786,0.937208185,-0.452873769,0.557213644,1,0.038007907,0.960885999,0.998007965,-0.205985932,0.788740438,1,0
Proz,ENSMUSG00000031445,0.475527702,0.664815971,0.88701488,1.399085963,0.20183984,0.967822701,-0.817573163,0.455252597,0.923911227,0.105985098,0.923156632,1,0
3110009E18Rik,ENSMUSG00000026388,0.215125151,0.780909386,0.93429858,0.669549182,0.386772073,1,-0.259259654,0.737311665,0.975090691,0.195164377,0.800954491,1,0
Zeb2os,ENSMUSG00000052248,0.500486586,0.499151577,0.799240634,-0.604130464,0.416724975,1,0.818270258,0.271560991,0.828000391,-0.286346792,0.69887215,1,0
Gp1ba,ENSMUSG00000050675,1.146989591,0.16380982,0.487541527,1.842359467,0.025333332,0.872610853,-0.582926065,0.47630743,0.928199428,0.112443811,0.892127853,1,0
Mx2,ENSMUSG00000023341,-1.067905303,0.201950865,0.53897647,-0.691316476,0.403837375,1,-0.869932387,0.299934579,0.847678355,-0.49334356,0.550218592,1,0
Apol9b,ENSMUSG00000068246,0.119235789,0.874683028,0.967072034,0.659899034,0.38181448,0.999499099,-0.461129215,0.541403637,0.948494065,0.07953403,0.916157748,1,0
Pclaf,ENSMUSG00000040204,-3.437375138,0.003981083,0.068709128,1.26062431,0.261385743,0.976047576,-4.819063872,5.23E-05,0.012322043,-0.121064425,0.914296285,1,0
Catsperg1,ENSMUSG00000049676,0.045371227,0.945513368,0.989068413,0.843183424,0.202106305,0.967822701,-0.699456682,0.290755731,0.840066782,0.098355515,0.882038567,1,0
Aspm,ENSMUSG00000033952,-0.398660868,0.637769476,0.87592844,1.4996974,0.075848611,0.962016865,-1.255552816,0.137366678,0.717596218,0.642805452,0.447571522,1,0
Rnf26rt,ENSMUSG00000072476,-0.257864374,0.86263634,0.962887946,1.375332077,0.354076554,0.990789704,-1.894096202,0.202930912,0.779625323,-0.260899751,0.860711432,1,0
AU021092,ENSMUSG00000051669,-0.543731228,0.58523293,0.848475562,-0.661975894,0.504883153,1,-0.353136829,0.723536327,0.973556369,-0.471381495,0.63421166,1,0
Slc9a5,ENSMUSG00000014786,0.385569705,0.599001206,0.855505736,0.823782372,0.26186689,0.976047576,-0.198905431,0.785889491,0.981866971,0.239307236,0.744821653,1,0
5430405H02Rik,ENSMUSG00000085741,-0.157608381,0.831564586,0.952310154,1.042867252,0.15969614,0.962016865,-0.601571929,0.416658061,0.909327766,0.598903705,0.419607376,1,0
Zfp418,ENSMUSG00000034538,-0.363533086,0.714649781,0.907436389,-0.845820437,0.393222545,1,-0.230826069,0.816772305,0.985302917,-0.71311342,0.470755473,1,0
C130012C08Rik,ENSMUSG00000103160,0.555956477,0.493138636,0.79487299,0.999871496,0.219141427,0.97006561,-0.062506834,0.938501015,0.996802713,0.381408184,0.639695092,1,0
Gm5112,ENSMUSG00000107868,0.224144109,0.815851784,0.947216407,-1.481134236,0.125750741,0.962016865,1.180369655,0.223329306,0.796283193,-0.52490869,0.584731423,1,0
C230013L11Rik,ENSMUSG00000117171,0.133508261,0.834194728,0.953386667,-0.650530719,0.308695518,0.9840301,0.435256655,0.497639112,0.934492575,-0.348782325,0.582863399,1,0
Snorc,ENSMUSG00000026258,-1.407207703,NA,NA,4.396281584,NA,NA,-1.739045954,NA,NA,4.064443332,NA,NA,0
Pak3,ENSMUSG00000031284,-0.945357808,0.402213123,0.731341078,-0.839179154,0.455697526,1,-0.435367824,0.700373119,0.972133914,-0.329189171,0.769250181,1,0
Ypel4,ENSMUSG00000034059,-2.150284045,0.070620128,0.319262888,0.657201937,0.574253436,1,-2.793743585,0.01876271,0.418474145,0.013742397,0.99063242,1,0
Tns4,ENSMUSG00000017607,-0.004184287,0.996786114,1,-0.594923588,0.566090318,1,-0.018408743,0.985878623,1,-0.609148044,0.556353057,1,0
Zfp90,ENSMUSG00000031907,0.324602818,0.652527472,0.881385884,-0.409891383,0.570695139,1,0.507077968,0.483582668,0.929672814,-0.227416232,0.75210512,1,0
Ccdc15,ENSMUSG00000034303,0.928239299,0.209531481,0.549155,-0.296674648,0.688855383,1,0.706852912,0.33975936,0.873361462,-0.518061035,0.483999615,1,0
Gm40761,ENSMUSG00000112246,-2.118886676,0.129149323,0.433284502,-1.877353102,0.174296765,0.963672071,-1.307224511,0.350541569,0.876510077,-1.065690937,0.439274412,1,0
Gm40617,ENSMUSG00000112352,-1.620037179,0.082931473,0.346426934,-0.342540735,0.708685861,1,-1.846782099,0.048191571,0.576483544,-0.569285654,0.534437934,1,0
Gm14269,ENSMUSG00000084067,-1.473616161,0.024016728,0.183019834,-1.33215616,0.037863619,0.915023213,-0.657856466,0.318950313,0.861627563,-0.516396465,0.415534941,1,0
Fhl2,ENSMUSG00000008136,-0.449550259,0.51529954,0.810699364,2.057747573,0.003018015,0.530708085,-1.305588012,0.058140467,0.600126787,1.20170982,0.084090282,1,0
Gm43254,ENSMUSG00000105957,-0.083827209,0.937645062,0.986878044,-0.884895021,0.409115009,1,0.382785012,0.721712954,0.973556369,-0.4182828,0.695540571,1,0
Gnaz,ENSMUSG00000040009,-0.828414,0.421772369,0.744040043,-0.662245487,0.518721022,1,-0.605405578,0.557907153,0.953852625,-0.439237065,0.668031603,1,0
Acap1,ENSMUSG00000001588,0.64068341,0.385681329,0.718176282,1.788671352,0.016545677,0.812413003,-0.173270325,0.814043409,0.984877148,0.974717616,0.192662604,1,0
Gm5577,ENSMUSG00000084950,0.043763526,0.96807544,0.995411231,-1.079203692,0.324707112,0.988173535,0.745323732,0.497198646,0.934365234,-0.377643486,0.729345383,1,0
Slc16a11,ENSMUSG00000040938,-0.662424038,0.657506062,0.883241144,-1.368143334,0.359340205,0.991826229,0.016896741,0.990995238,1,-0.688822554,0.643767693,1,0
Dtl,ENSMUSG00000037474,0.171009706,0.887721008,0.971846065,1.285091884,0.289825068,0.982279162,-0.28860095,0.811626326,0.984551526,0.825481227,0.496645067,1,0
Gm15931,ENSMUSG00000081723,-1.39617166,NA,NA,-0.269660452,NA,NA,-1.561602522,NA,NA,-0.435091314,NA,NA,0
Syn1,ENSMUSG00000037217,0.543665078,0.619727397,0.866359081,0.946073999,0.388142654,1,-0.192445147,0.860417212,0.990920486,0.209963774,0.848272955,1,0
Nxpe2,ENSMUSG00000032028,-2.294270404,0.065623119,0.307728497,-0.523099533,0.6696606,1,-2.320973079,0.062719536,0.612915638,-0.549802208,0.653647562,1,0
Arsj,ENSMUSG00000046561,-1.748367655,0.235930422,0.578044039,1.015910962,0.488420996,1,-2.234670468,0.129738612,0.712487207,0.529608149,0.71801133,1,0
Pbk,ENSMUSG00000022033,-2.102021026,0.096502751,0.372708879,1.914878407,0.125941257,0.962016865,-2.968370504,0.018829487,0.418474145,1.048528929,0.402432712,1,0
Gm4864,ENSMUSG00000112003,1.036997803,0.309459457,0.650554159,1.398104369,0.171148452,0.962016865,-0.171535991,0.866097797,0.99209571,0.189570575,0.853214221,1,0
Gm47483,ENSMUSG00000111496,-0.53099312,0.393472862,0.724558981,-0.531800275,0.389624685,1,-0.272494072,0.663290576,0.968819509,-0.273301227,0.656489105,1,0
Gm10524,ENSMUSG00000097141,0.009514936,0.994875796,1,-0.789877407,0.594224005,1,0.539336389,0.716291917,0.973276298,-0.260055954,0.860537486,1,0
Zscan18,ENSMUSG00000070822,-0.037826662,0.970924464,0.995937265,0.990905455,0.339775776,0.988173535,-0.553254892,0.593792775,0.960563233,0.475477225,0.647060011,1,0
Gm43481,ENSMUSG00000107000,-0.262935413,0.75803763,0.924702774,1.082444206,0.201751245,0.967822701,-1.306202675,0.12488429,0.708660718,0.039176943,0.963250451,1,0
Atp2b2,ENSMUSG00000030302,1.049335505,0.422507789,0.744359328,-0.896233617,0.493359763,1,0.90366253,0.490007782,0.931449487,-1.041906591,0.425560707,1,0
Pcdhgb1,ENSMUSG00000103037,-0.36335403,0.72525121,0.911222807,-0.370183519,0.71928631,1,-0.463679577,0.654084077,0.968819509,-0.470509066,0.647510839,1,0
9530018F02Rik,ENSMUSG00000112150,-0.543472548,0.579612677,0.845596107,0.404811422,0.678030008,1,-1.106657989,0.258990464,0.820794861,-0.158374019,0.871065278,1,0
Nostrin,ENSMUSG00000034738,-0.334051942,0.649509801,0.880165404,-0.441571243,0.546050304,1,-0.271392977,0.712743172,0.973276298,-0.378912277,0.603416005,1,0
Hoxc11,ENSMUSG00000001656,1.524253781,0.17230208,0.497993304,1.700667909,0.129500515,0.962016865,0.392906716,0.724387754,0.973650488,0.569320844,0.612568414,1,0
Rims3,ENSMUSG00000032890,-1.462832864,0.016699361,0.150766389,-0.555855829,0.34973695,0.98891856,-1.22518946,0.046177257,0.571052907,-0.318212425,0.590307783,1,0
Gm16845,ENSMUSG00000096981,0.144963809,0.806484935,0.944257017,1.029352039,0.081261825,0.962016865,-0.633045285,0.282951618,0.835005686,0.251342945,0.671473708,1,0
Ccl19-ps5,ENSMUSG00000095298,-1.210415153,0.315365903,0.65678996,1.752538098,0.145564321,0.962016865,-1.635482348,0.174847545,0.753431384,1.327470902,0.270356236,1,0
Gramd2a,ENSMUSG00000074259,0.191313483,0.876421398,0.967971699,1.411358651,0.251361371,0.974532838,-0.747110699,0.543173686,0.948878518,0.472934469,0.701052174,1,0
F2rl1,ENSMUSG00000021678,-2.647142456,0.006043441,0.086012877,-2.02205574,0.030806603,0.890121862,-1.479103954,0.128083846,0.711571786,-0.854017238,0.357544605,1,0
Scrg1,ENSMUSG00000031610,-1.038927381,0.417434891,0.740986188,0.826341916,0.517783073,1,-1.292853718,0.313024518,0.857828339,0.572415579,0.654081929,1,0
Gm28529,ENSMUSG00000101320,0.645694693,0.542555919,0.824640849,1.158124677,0.277234148,0.9789613,0.331248234,0.754764193,0.97805236,0.843678218,0.42857725,1,0
Upp1,ENSMUSG00000020407,0.11632828,0.887685636,0.971846065,1.452677546,0.078077022,0.962016865,-0.758453472,0.355986379,0.880210237,0.577895794,0.484386046,1,0
Kcp,ENSMUSG00000059022,0.993598882,0.247718004,0.589298527,-0.452280931,0.598406963,1,0.587456439,0.494198558,0.933490368,-0.858423374,0.317636412,1,0
Kctd14,ENSMUSG00000051727,-1.109999482,0.261223415,0.602709506,0.60842341,0.533325884,1,-1.78558837,0.070421993,0.629185505,-0.067165479,0.945232445,1,0
Tedc1,ENSMUSG00000037466,-2.565004905,0.109118135,0.396817358,1.548030978,0.324050467,0.988173535,-4.091409217,0.010495018,0.329134944,0.021626666,0.989023218,1,0
Prr11,ENSMUSG00000020493,-1.401571997,0.239086542,0.581486488,1.300861812,0.271292391,0.976047576,-2.087257234,0.079375901,0.646626194,0.615176575,0.603130426,1,0
Fancb,ENSMUSG00000047757,0.544384015,0.51673416,0.811405871,-0.259191001,0.757903091,1,0.49974942,0.552410867,0.953030087,-0.303825595,0.717374638,1,0
2310043P16Rik,ENSMUSG00000108732,0.044530368,0.973576126,0.996400642,1.778546877,0.187762659,0.964658317,-0.296972701,0.82517311,0.986184468,1.437043808,0.287183343,1,0
Rps18-ps3,ENSMUSG00000057657,-0.348250151,0.553688901,0.83093728,0.605564772,0.299956592,0.982391778,-0.730441607,0.214031547,0.78841636,0.223373316,0.702289546,1,0
Wdr97,ENSMUSG00000109179,-0.156210885,0.839129349,0.955564075,0.619435621,0.41812093,1,-0.814592386,0.288958453,0.839622681,-0.038945881,0.959468192,1,0
Serpini1,ENSMUSG00000027834,0.791604601,0.585055787,0.848392396,0.564685671,0.697523526,1,0.604477588,0.676816353,0.969635486,0.377558658,0.794902279,1,0
Nacad,ENSMUSG00000041073,2.044190646,0.035390854,0.223933944,-0.636457368,0.513521662,1,1.730045275,0.075055668,0.63428744,-0.950602739,0.329023454,1,0
Fmo4,ENSMUSG00000026692,-0.759981328,0.672144744,0.891290235,-0.82578996,0.645033942,1,-0.541905538,0.762993744,0.980337312,-0.60771417,0.734413081,1,0
Aoc2,ENSMUSG00000078651,-0.844622558,0.500042361,0.799762081,0.519635358,0.676842207,1,-1.316285157,0.293123062,0.842279264,0.047972758,0.969315013,1,0
Fam241b,ENSMUSG00000020083,-1.097135667,0.306805331,0.648024663,1.197827198,0.262898683,0.976047576,-1.451820633,0.17626838,0.753431384,0.843142232,0.43066729,1,0
4931440P22Rik,ENSMUSG00000074580,-0.713880584,0.213984473,0.55401696,0.877741444,0.120355121,0.962016865,-1.345760033,0.018849987,0.418474145,0.245861995,0.664309912,1,0
Gm18541,ENSMUSG00000110768,1.00203343,0.122031781,0.418620719,0.735858566,0.257673025,0.975170328,0.253791959,0.694243102,0.972057351,-0.012382904,0.98485886,1,0
Cks2,ENSMUSG00000062248,0.730997486,0.435511859,0.754198574,1.757041887,0.061277989,0.962016865,-0.619276288,0.507208057,0.938947041,0.406768113,0.666033918,1,0
